facility_id,reporting_quarter,facility_name,district,province,tier_level,gps_lat,gps_lon,nicu_available,nicu_beds,incubators_functional,incubators_total,radiant_warmers,phototherapy_units,cpap_machines,resuscitation_tables,kangaroo_care_space,electricity_reliable,backup_generator,newborn_protocol_exists,protocol_last_updated,death_audits_conducted_pct,staff_trained_on_protocol_pct,quality_improvement_active,supervision_visits_quarterly,hmis_reporting_completeness,bag_mask_ventilation_competency,thermal_care_protocol_compliance,infection_prevention_score,total_nurses,neonatal_trained_nurses,midwives,obstetricians,pediatricians,neonatologists,anesthetists,last_neonatal_training_date,staff_per_delivery_2024,night_shift_coverage,avg_referral_time_hrs,referrals_out_monthly,referrals_in_monthly,oxygen_cylinders_available,oxygen_concentrators,oxygen_plant,ambulance_available,kangaroo_care_practiced,essential_drugs_stockouts_days,antibiotics_available,surfactant_available,referral_feedback_rate,total_deliveries,live_births,neonatal_deaths_0_7d,neonatal_deaths_8_28d,stillbirths,death_birth_asphyxia,death_prematurity,death_sepsis,death_congenital,death_other,preterm_births_28_32w,preterm_births_32_37w,apgar_less_7_at_5min,birth_weight_less_2500g,avg_gestational_age
NYA088,2024Q1,Nyagatare Health Center 2,Nyagatare,Eastern,Provincial,-1.7534,30.8497,Partial,0,3,5,4,3,2,3,Partial,Yes,Yes,No,,61,52,No,2,82,68,44,53,51,6,12,5,3,0,2,2025-04-01,0.02,Partial,2.6,26,39,6,2,Yes,Yes,Partial,10,Sometimes,No,49,1080,1052,27,8,28,7,9,7,1,11,34,104,55,125,37.375
NYA088,2024Q2,Nyagatare Health Center 2,Nyagatare,Eastern,Provincial,-1.7534,30.8497,Partial,0,3,5,4,3,2,3,Partial,Yes,Yes,No,,61,52,No,2,82,68,44,53,51,6,12,5,3,0,2,2025-04-01,0.02,Partial,2.6,26,39,6,2,Yes,Yes,Partial,10,Sometimes,No,49,725,707,12,4,18,3,4,3,0,6,22,85,33,113,36.9
NYA088,2024Q3,Nyagatare Health Center 2,Nyagatare,Eastern,Provincial,-1.7534,30.8497,Partial,0,3,5,4,3,2,3,Partial,Yes,Yes,No,,61,52,No,2,82,68,44,53,51,6,12,5,3,0,2,2025-04-01,0.02,Partial,2.6,26,39,6,2,Yes,Yes,Partial,10,Sometimes,No,49,946,916,24,9,30,9,9,6,2,7,34,90,38,134,37.300000000000004
NYA088,2024Q4,Nyagatare Health Center 2,Nyagatare,Eastern,Provincial,-1.7534,30.8497,Partial,0,3,5,4,3,2,3,Partial,Yes,Yes,No,,61,52,No,2,82,68,44,53,51,6,12,5,3,0,2,2025-04-01,0.02,Partial,2.6,26,39,6,2,Yes,Yes,Partial,10,Sometimes,No,49,700,680,16,9,20,7,7,5,1,5,32,58,39,85,36.85
NYA089,2024Q1,Nyagatare Health Center 3,Nyagatare,Eastern,Health Center,-2.7987,29.9213,No,0,1,1,3,0,0,1,Yes,No,No,Yes,2024-07-01,32,32,No,2,77,19,32,50,15,1,10,1,1,0,0,2024-06-01,0.01,,3.5,21,12,5,1,No,Yes,No,14,Rarely,No,47,307,297,14,4,10,4,4,3,0,7,8,34,13,45,37.6
NYA089,2024Q2,Nyagatare Health Center 3,Nyagatare,Eastern,Health Center,-2.7987,29.9213,No,0,1,1,3,0,0,1,Yes,No,No,Yes,2024-07-01,32,32,No,2,77,19,32,50,15,1,10,1,1,0,0,2024-06-01,0.01,,3.5,21,12,5,1,No,Yes,No,14,Rarely,No,47,250,244,13,4,6,3,3,2,1,8,7,28,10,33,37.766666666666666
NYA089,2024Q3,Nyagatare Health Center 3,Nyagatare,Eastern,Health Center,-2.7987,29.9213,No,0,1,1,3,0,0,1,Yes,No,No,Yes,2024-07-01,32,32,No,2,77,19,32,50,15,1,10,1,1,0,0,2024-06-01,0.01,,3.5,21,12,5,1,No,Yes,No,14,Rarely,No,47,242,232,11,3,10,3,3,2,0,6,8,31,10,36,37.26666666666667
NYA089,2024Q4,Nyagatare Health Center 3,Nyagatare,Eastern,Health Center,-2.7987,29.9213,No,0,1,1,3,0,0,1,Yes,No,No,Yes,2024-07-01,32,32,No,2,77,19,32,50,15,1,10,1,1,0,0,2024-06-01,0.01,,3.5,21,12,5,1,No,Yes,No,14,Rarely,No,47,152,146,6,2,6,2,1,1,0,4,3,11,7,18,37.65
RUB090,2024Q1,Rubavu Hospital,Rubavu,Western,Health Center,-1.389,30.828,No,0,1,1,0,2,0,1,Yes,No,Yes,No,,40,21,No,2,50,35,25,33,17,1,8,1,0,0,0,2024-02-01,0.01,Partial,3.0,23,13,6,2,No,Yes,Partial,26,Rarely,No,30,302,293,15,5,9,4,4,2,1,9,9,33,13,36,37.4
RUB090,2024Q2,Rubavu Hospital,Rubavu,Western,Health Center,-1.389,30.828,No,0,1,1,0,2,0,1,Yes,No,Yes,No,,40,21,No,2,50,35,25,33,17,1,8,1,0,0,0,2024-02-01,0.01,Partial,3.0,23,13,6,2,No,Yes,Partial,26,Rarely,No,30,262,253,10,5,9,4,2,2,0,7,8,33,13,36,37.3
RUB090,2024Q3,Rubavu Hospital,Rubavu,Western,Health Center,-1.389,30.828,No,0,1,1,0,2,0,1,Yes,No,Yes,No,,40,21,No,2,50,35,25,33,17,1,8,1,0,0,0,2024-02-01,0.01,Partial,3.0,23,13,6,2,No,Yes,Partial,26,Rarely,No,30,251,242,11,5,9,4,4,3,0,5,8,25,11,37,36.76666666666667
RUB090,2024Q4,Rubavu Hospital,Rubavu,Western,Health Center,-1.389,30.828,No,0,1,1,0,2,0,1,Yes,No,Yes,No,,40,21,No,2,50,35,25,33,17,1,8,1,0,0,0,2024-02-01,0.01,Partial,3.0,23,13,6,2,No,Yes,Partial,26,Rarely,No,30,181,174,8,3,7,2,2,2,0,5,7,17,10,22,37.15
RUB091,2024Q1,Rubavu Health Center 1,Rubavu,Western,District,-2.3959,30.8179,No,0,3,3,2,2,0,2,Yes,No,No,Yes,2025-06-01,23,33,No,1,52,37,14,39,18,0,9,0,0,0,1,2022-01-01,0.01,,2.7,17,5,1,1,No,No,No,12,Rarely,No,21,553,539,28,9,14,8,9,9,2,9,16,55,30,79,37.425
RUB091,2024Q2,Rubavu Health Center 1,Rubavu,Western,District,-2.3959,30.8179,No,0,3,3,2,2,0,2,Yes,No,No,Yes,2025-06-01,23,33,No,1,52,37,14,39,18,0,9,0,0,0,1,2022-01-01,0.01,,2.7,17,5,1,1,No,No,No,12,Rarely,No,21,437,421,17,8,16,5,6,5,0,9,13,47,20,52,37.36666666666667
RUB091,2024Q3,Rubavu Health Center 1,Rubavu,Western,District,-2.3959,30.8179,No,0,3,3,2,2,0,2,Yes,No,No,Yes,2025-06-01,23,33,No,1,52,37,14,39,18,0,9,0,0,0,1,2022-01-01,0.01,,2.7,17,5,1,1,No,No,No,12,Rarely,No,21,504,493,25,8,11,9,8,6,3,7,15,59,27,61,36.800000000000004
RUB091,2024Q4,Rubavu Health Center 1,Rubavu,Western,District,-2.3959,30.8179,No,0,3,3,2,2,0,2,Yes,No,No,Yes,2025-06-01,23,33,No,1,52,37,14,39,18,0,9,0,0,0,1,2022-01-01,0.01,,2.7,17,5,1,1,No,No,No,12,Rarely,No,21,284,278,14,5,6,4,5,4,1,5,6,26,9,32,37.150000000000006
RUB092,2024Q1,Rubavu Health Center 2,Rubavu,Western,District,-1.9673,30.17,No,0,1,1,0,0,0,1,Yes,No,No,Outdated,2021-12-01,18,30,No,2,73,39,20,38,26,2,12,2,0,0,1,,0.02,,3.4,21,8,4,0,No,No,Partial,14,Sometimes,No,26,570,554,25,10,16,10,9,6,1,9,18,68,26,75,37.65
RUB092,2024Q2,Rubavu Health Center 2,Rubavu,Western,District,-1.9673,30.17,No,0,1,1,0,0,0,1,Yes,No,No,Outdated,2021-12-01,18,30,No,2,73,39,20,38,26,2,12,2,0,0,1,,0.02,,3.4,21,8,4,0,No,No,Partial,14,Sometimes,No,26,566,544,28,9,22,9,9,8,3,8,18,66,32,71,37.766666666666666
RUB092,2024Q3,Rubavu Health Center 2,Rubavu,Western,District,-1.9673,30.17,No,0,1,1,0,0,0,1,Yes,No,No,Outdated,2021-12-01,18,30,No,2,73,39,20,38,26,2,12,2,0,0,1,,0.02,,3.4,21,8,4,0,No,No,Partial,14,Sometimes,No,26,474,454,25,8,20,9,9,6,3,6,17,53,22,75,37.86666666666667
RUB092,2024Q4,Rubavu Health Center 2,Rubavu,Western,District,-1.9673,30.17,No,0,1,1,0,0,0,1,Yes,No,No,Outdated,2021-12-01,18,30,No,2,73,39,20,38,26,2,12,2,0,0,1,,0.02,,3.4,21,8,4,0,No,No,Partial,14,Sometimes,No,26,340,334,17,5,6,6,6,4,2,4,9,41,22,52,37.4
NYA093,2024Q1,Nyabihu Hospital,Nyabihu,Western,District,-1.2275,30.8265,No,0,3,4,1,1,0,1,Yes,No,Yes,Outdated,2023-06-01,19,30,No,0,76,38,17,27,31,0,11,2,0,0,1,2023-10-01,0.01,Partial,2.8,30,13,6,2,No,No,No,32,Sometimes,No,24,607,586,26,12,21,10,11,8,2,7,21,73,32,98,37.725
NYA093,2024Q2,Nyabihu Hospital,Nyabihu,Western,District,-1.2275,30.8265,No,0,3,4,1,1,0,1,Yes,No,Yes,Outdated,2023-06-01,19,30,No,0,76,38,17,27,31,0,11,2,0,0,1,2023-10-01,0.01,Partial,2.8,30,13,6,2,No,No,No,32,Sometimes,No,24,466,450,19,8,16,6,6,6,0,9,14,49,20,55,37.833333333333336
NYA093,2024Q3,Nyabihu Hospital,Nyabihu,Western,District,-1.2275,30.8265,No,0,3,4,1,1,0,1,Yes,No,Yes,Outdated,2023-06-01,19,30,No,0,76,38,17,27,31,0,11,2,0,0,1,2023-10-01,0.01,Partial,2.8,30,13,6,2,No,No,No,32,Sometimes,No,24,421,411,22,9,10,8,8,6,1,8,14,45,23,55,37.333333333333336
NYA093,2024Q4,Nyabihu Hospital,Nyabihu,Western,District,-1.2275,30.8265,No,0,3,4,1,1,0,1,Yes,No,Yes,Outdated,2023-06-01,19,30,No,0,76,38,17,27,31,0,11,2,0,0,1,2023-10-01,0.01,Partial,2.8,30,13,6,2,No,No,No,32,Sometimes,No,24,279,272,13,5,7,5,4,4,0,5,11,30,12,46,37.599999999999994
NYA094,2024Q1,Nyabihu Health Center 1,Nyabihu,Western,Health Center,-2.2314,30.8318,No,0,3,5,3,0,0,1,Yes,Yes,Yes,Yes,2024-12-01,38,25,No,2,58,39,32,48,34,1,10,2,0,0,1,,0.01,,3.1,25,15,3,2,No,No,No,10,Rarely,No,30,406,394,20,5,12,5,6,5,1,8,10,44,23,52,37.125
NYA094,2024Q2,Nyabihu Health Center 1,Nyabihu,Western,Health Center,-2.2314,30.8318,No,0,3,5,3,0,0,1,Yes,Yes,Yes,Yes,2024-12-01,38,25,No,2,58,39,32,48,34,1,10,2,0,0,1,,0.01,,3.1,25,15,3,2,No,No,No,10,Rarely,No,30,243,237,9,4,6,2,2,1,0,8,5,26,10,37,37.96666666666667
NYA094,2024Q3,Nyabihu Health Center 1,Nyabihu,Western,Health Center,-2.2314,30.8318,No,0,3,5,3,0,0,1,Yes,Yes,Yes,Yes,2024-12-01,38,25,No,2,58,39,32,48,34,1,10,2,0,0,1,,0.01,,3.1,25,15,3,2,No,No,No,10,Rarely,No,30,256,246,12,5,10,4,4,2,0,7,7,26,12,37,37.833333333333336
NYA094,2024Q4,Nyabihu Health Center 1,Nyabihu,Western,Health Center,-2.2314,30.8318,No,0,3,5,3,0,0,1,Yes,Yes,Yes,Yes,2024-12-01,38,25,No,2,58,39,32,48,34,1,10,2,0,0,1,,0.01,,3.1,25,15,3,2,No,No,No,10,Rarely,No,30,126,121,5,2,5,1,1,0,0,5,4,13,4,20,36.95
NYA095,2024Q1,Nyabihu Health Center 2,Nyabihu,Western,District,-1.0078,29.6224,No,0,2,4,2,1,0,1,No,No,Yes,Yes,2023-11-01,42,26,No,0,69,36,40,53,22,0,8,0,1,0,0,,0.01,Partial,3.0,22,13,4,1,No,Yes,Partial,26,Sometimes,No,20,568,553,26,9,15,9,9,7,1,9,18,54,25,84,38.0
NYA095,2024Q2,Nyabihu Health Center 2,Nyabihu,Western,District,-1.0078,29.6224,No,0,2,4,2,1,0,1,No,No,Yes,Yes,2023-11-01,42,26,No,0,69,36,40,53,22,0,8,0,1,0,0,,0.01,Partial,3.0,22,13,4,1,No,Yes,Partial,26,Sometimes,No,20,327,317,14,7,10,6,5,3,0,7,8,34,15,45,37.6
NYA095,2024Q3,Nyabihu Health Center 2,Nyabihu,Western,District,-1.0078,29.6224,No,0,2,4,2,1,0,1,No,No,Yes,Yes,2023-11-01,42,26,No,0,69,36,40,53,22,0,8,0,1,0,0,,0.01,Partial,3.0,22,13,4,1,No,Yes,Partial,26,Sometimes,No,20,411,395,17,7,16,7,7,4,2,4,13,49,26,68,37.699999999999996
NYA095,2024Q4,Nyabihu Health Center 2,Nyabihu,Western,District,-1.0078,29.6224,No,0,2,4,2,1,0,1,No,No,Yes,Yes,2023-11-01,42,26,No,0,69,36,40,53,22,0,8,0,1,0,0,,0.01,Partial,3.0,22,13,4,1,No,Yes,Partial,26,Sometimes,No,20,268,262,17,4,6,6,6,4,1,4,9,29,16,45,37.1
NYA096,2024Q1,Nyabihu Health Center 3,Nyabihu,Western,Health Center,-1.7044,30.1854,No,0,3,3,2,2,0,1,Yes,No,Yes,Yes,2025-07-01,48,21,No,0,74,11,23,35,28,2,9,2,1,0,1,2023-12-01,0.01,,1.8,28,15,1,2,No,No,No,10,Rarely,No,31,324,313,12,5,11,3,4,2,0,8,9,32,16,52,37.475
NYA096,2024Q2,Nyabihu Health Center 3,Nyabihu,Western,Health Center,-1.7044,30.1854,No,0,3,3,2,2,0,1,Yes,No,Yes,Yes,2025-07-01,48,21,No,0,74,11,23,35,28,2,9,2,1,0,1,2023-12-01,0.01,,1.8,28,15,1,2,No,No,No,10,Rarely,No,31,261,254,14,4,7,4,4,3,1,6,7,27,16,42,37.4
NYA096,2024Q3,Nyabihu Health Center 3,Nyabihu,Western,Health Center,-1.7044,30.1854,No,0,3,3,2,2,0,1,Yes,No,Yes,Yes,2025-07-01,48,21,No,0,74,11,23,35,28,2,9,2,1,0,1,2023-12-01,0.01,,1.8,28,15,1,2,No,No,No,10,Rarely,No,31,248,242,7,5,6,1,1,1,0,9,5,26,13,29,37.199999999999996
NYA096,2024Q4,Nyabihu Health Center 3,Nyabihu,Western,Health Center,-1.7044,30.1854,No,0,3,3,2,2,0,1,Yes,No,Yes,Yes,2025-07-01,48,21,No,0,74,11,23,35,28,2,9,2,1,0,1,2023-12-01,0.01,,1.8,28,15,1,2,No,No,No,10,Rarely,No,31,193,186,7,3,7,2,2,2,0,4,4,24,9,32,37.2
NYA097,2024Q1,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,Yes,2024-05-01,50,64,No,2,84,71,63,62,46,6,10,2,1,0,2,2024-01-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45,1200,1174,26,10,26,9,9,6,1,11,35,120,56,167,37.375
NYA097,2024Q2,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,Yes,2024-05-01,50,64,No,2,84,71,63,62,46,6,10,2,1,0,2,2024-01-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45,856,836,21,10,20,8,8,5,2,8,25,82,52,131,37.53333333333333
NYA097,2024Q3,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,Yes,2024-05-01,50,64,No,2,84,71,63,62,46,6,10,2,1,0,2,2024-01-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45,759,739,18,6,20,5,6,5,2,6,25,82,40,117,36.93333333333334
NYA097,2024Q4,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,Yes,2024-05-01,50,64,No,2,84,71,63,62,46,6,10,2,1,0,2,2024-01-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45,579,565,14,6,14,5,5,4,1,5,11,64,32,78,38.05
NGO098,2024Q1,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,No,,64,42,No,2,89,46,63,73,48,4,14,5,2,0,2,,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48,923,894,24,7,29,8,8,5,1,9,32,102,51,124,37.575
NGO098,2024Q2,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,No,,64,42,No,2,89,46,63,73,48,4,14,5,2,0,2,,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48,797,771,19,7,26,6,6,5,1,8,27,94,38,101,37.233333333333334
NGO098,2024Q3,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,No,,64,42,No,2,89,46,63,73,48,4,14,5,2,0,2,,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48,861,847,15,8,14,5,6,4,1,7,24,85,46,132,37.5
NGO098,2024Q4,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,No,,64,42,No,2,89,46,63,73,48,4,14,5,2,0,2,,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48,592,576,14,6,16,4,5,4,1,6,25,67,37,74,37.6
NGO099,2024Q1,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,Outdated,2023-08-01,54,51,No,3,77,59,36,61,42,5,17,4,2,0,1,2024-06-01,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66,1022,985,21,10,37,7,8,5,2,9,34,102,39,140,37.25
NGO099,2024Q2,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,Outdated,2023-08-01,54,51,No,3,77,59,36,61,42,5,17,4,2,0,1,2024-06-01,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66,781,758,21,7,23,7,8,6,0,7,27,71,48,111,36.9
NGO099,2024Q3,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,Outdated,2023-08-01,54,51,No,3,77,59,36,61,42,5,17,4,2,0,1,2024-06-01,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66,773,753,16,8,20,5,5,5,0,9,25,93,33,102,37.9
NGO099,2024Q4,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,Outdated,2023-08-01,54,51,No,3,77,59,36,61,42,5,17,4,2,0,1,2024-06-01,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66,509,493,12,4,16,4,4,3,1,4,17,43,27,95,37.9
NGO100,2024Q1,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,Outdated,2023-08-01,75,41,No,2,75,49,44,55,36,5,13,4,3,0,1,2024-08-01,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55,985,954,24,10,31,9,9,7,1,8,30,110,47,134,37.425
NGO100,2024Q2,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,Outdated,2023-08-01,75,41,No,2,75,49,44,55,36,5,13,4,3,0,1,2024-08-01,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55,784,766,22,7,18,9,6,6,1,7,27,85,41,110,37.13333333333333
NGO100,2024Q3,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,Outdated,2023-08-01,75,41,No,2,75,49,44,55,36,5,13,4,3,0,1,2024-08-01,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55,869,853,24,8,16,8,7,7,1,9,32,98,48,132,38.1
NGO100,2024Q4,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,Outdated,2023-08-01,75,41,No,2,75,49,44,55,36,5,13,4,3,0,1,2024-08-01,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55,602,590,10,4,12,3,3,2,0,6,21,60,43,84,37.6
NGO101,2024Q1,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,Outdated,2023-05-01,19,8,No,2,80,45,34,53,24,2,11,1,0,0,0,2023-12-01,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46,623,610,28,14,13,11,11,8,3,9,16,77,32,79,37.575
NGO101,2024Q2,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,Outdated,2023-05-01,19,8,No,2,80,45,34,53,24,2,11,1,0,0,0,2023-12-01,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46,425,413,18,6,12,7,5,4,1,7,14,38,15,56,37.46666666666667
NGO101,2024Q3,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,Outdated,2023-05-01,19,8,No,2,80,45,34,53,24,2,11,1,0,0,0,2023-12-01,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46,429,421,19,6,8,6,6,5,2,6,12,48,21,64,37.96666666666667
NGO101,2024Q4,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,Outdated,2023-05-01,19,8,No,2,80,45,34,53,24,2,11,1,0,0,0,2023-12-01,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46,313,305,17,4,8,5,6,4,1,5,7,37,18,42,37.55
NGO102,2024Q1,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,Outdated,2022-12-01,24,23,No,2,64,23,10,34,16,0,9,1,1,0,0,2022-09-01,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40,251,246,10,4,5,3,1,1,0,9,7,24,11,35,37.45
NGO102,2024Q2,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,Outdated,2022-12-01,24,23,No,2,64,23,10,34,16,0,9,1,1,0,0,2022-09-01,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40,246,238,12,3,8,2,3,2,1,7,6,30,7,35,37.333333333333336
NGO102,2024Q3,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,Outdated,2022-12-01,24,23,No,2,64,23,10,34,16,0,9,1,1,0,0,2022-09-01,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40,258,248,11,5,10,3,3,3,1,6,7,24,12,35,37.733333333333334
NGO102,2024Q4,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,Outdated,2022-12-01,24,23,No,2,64,23,10,34,16,0,9,1,1,0,0,2022-09-01,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40,150,145,8,2,5,2,2,2,0,4,5,16,7,20,37.7
RUS103,2024Q1,Rusizi Hospital,Rusizi,Western,Provincial,-1.7821,30.6665,Yes,12,7,8,4,2,3,2,No,Yes,No,Outdated,2022-12-01,81,56,No,3,88,66,38,74,40,4,13,3,1,0,2,,0.02,Full,1.8,36,28,10,2,No,Yes,Yes,16,Usually,No,55,987,963,19,6,24,6,6,5,1,7,31,120,51,133,36.975
RUS103,2024Q2,Rusizi Hospital,Rusizi,Western,Provincial,-1.7821,30.6665,Yes,12,7,8,4,2,3,2,No,Yes,No,Outdated,2022-12-01,81,56,No,3,88,66,38,74,40,4,13,3,1,0,2,,0.02,Full,1.8,36,28,10,2,No,Yes,Yes,16,Usually,No,55,888,872,24,8,16,7,7,6,3,9,27,99,28,114,37.43333333333334
RUS103,2024Q3,Rusizi Hospital,Rusizi,Western,Provincial,-1.7821,30.6665,Yes,12,7,8,4,2,3,2,No,Yes,No,Outdated,2022-12-01,81,56,No,3,88,66,38,74,40,4,13,3,1,0,2,,0.02,Full,1.8,36,28,10,2,No,Yes,Yes,16,Usually,No,55,836,810,20,7,26,7,6,6,2,6,26,88,42,115,37.4
RUS103,2024Q4,Rusizi Hospital,Rusizi,Western,Provincial,-1.7821,30.6665,Yes,12,7,8,4,2,3,2,No,Yes,No,Outdated,2022-12-01,81,56,No,3,88,66,38,74,40,4,13,3,1,0,2,,0.02,Full,1.8,36,28,10,2,No,Yes,Yes,16,Usually,No,55,538,521,10,4,17,3,3,3,0,5,16,60,36,70,37.400000000000006
RUS104,2024Q1,Rusizi Health Center 1,Rusizi,Western,District,-2.7928,30.0314,No,0,0,2,1,0,0,1,Yes,Yes,Yes,Outdated,2023-08-01,33,6,No,2,85,18,12,28,35,0,10,0,1,0,0,2022-05-01,0.01,,2.7,29,11,3,1,No,No,Partial,19,Sometimes,No,30,495,483,27,9,12,9,9,7,1,10,14,50,23,65,36.8
RUS104,2024Q2,Rusizi Health Center 1,Rusizi,Western,District,-2.7928,30.0314,No,0,0,2,1,0,0,1,Yes,Yes,Yes,Outdated,2023-08-01,33,6,No,2,85,18,12,28,35,0,10,0,1,0,0,2022-05-01,0.01,,2.7,29,11,3,1,No,No,Partial,19,Sometimes,No,30,405,396,15,8,9,5,4,4,0,10,8,46,14,64,37.199999999999996
RUS104,2024Q3,Rusizi Health Center 1,Rusizi,Western,District,-2.7928,30.0314,No,0,0,2,1,0,0,1,Yes,Yes,Yes,Outdated,2023-08-01,33,6,No,2,85,18,12,28,35,0,10,0,1,0,0,2022-05-01,0.01,,2.7,29,11,3,1,No,No,Partial,19,Sometimes,No,30,418,406,19,8,12,6,7,6,1,7,11,48,18,64,37.4
RUS104,2024Q4,Rusizi Health Center 1,Rusizi,Western,District,-2.7928,30.0314,No,0,0,2,1,0,0,1,Yes,Yes,Yes,Outdated,2023-08-01,33,6,No,2,85,18,12,28,35,0,10,0,1,0,0,2022-05-01,0.01,,2.7,29,11,3,1,No,No,Partial,19,Sometimes,No,30,268,259,14,4,9,5,5,4,1,3,6,25,15,45,36.8
RUS105,2024Q1,Rusizi Health Center 2,Rusizi,Western,District,-2.3575,29.7795,No,0,2,3,2,0,0,1,Partial,No,Yes,Yes,2025-08-01,33,16,No,0,64,45,17,44,28,1,9,2,0,0,1,2023-02-01,0.02,,3.8,28,7,3,1,No,No,No,11,Rarely,No,49,618,600,29,11,18,10,10,9,2,9,18,65,35,77,37.6
RUS105,2024Q2,Rusizi Health Center 2,Rusizi,Western,District,-2.3575,29.7795,No,0,2,3,2,0,0,1,Partial,No,Yes,Yes,2025-08-01,33,16,No,0,64,45,17,44,28,1,9,2,0,0,1,2023-02-01,0.02,,3.8,28,7,3,1,No,No,No,11,Rarely,No,49,409,394,22,7,15,6,7,5,2,9,15,43,16,63,37.6
